time,place,latitude,longitude,depth,mag
2018-05-16 22:00:07,"127km W of Naze, Japan",28.3377,128.1873,135.48,4.6
2018-05-15 05:00:41,"11km SSE of Otsuki, Japan",35.5025,138.9888,54.82,4.5
2018-05-14 10:31:19,"80km NE of Miyako, Japan",40.0942,142.6787,40.33,5.0
2018-05-13 22:54:06,"140km E of Chichi-shima, Japan",27.0795,143.6295,30.61,4.5
2018-05-12 16:49:37,"55km E of Ishinomaki, Japan",38.4847,141.9287,43.99,5.0
2018-05-12 03:48:34,"49km S of Kushiro, Japan",42.5367,144.3008,63.45,4.5
2018-05-12 01:29:29,"16km NNE of Omachi, Japan",36.643,137.9022,9.94,5.1
2018-05-11 21:52:09,"168km ESE of Hachijo-jima, Japan",32.3715,141.3859,25.16,4.5
2018-05-11 12:07:57,"90km S of Hirara, Japan",23.9972,125.1462,10.0,4.7
2018-05-11 04:40:50,"137km WSW of Naze, Japan",27.8913,128.1943,10.0,4.5
2018-05-10 23:34:59,"28km ENE of Nago, Japan",26.7001,128.2367,31.37,4.5
2018-05-10 19:03:03,"297km N of Chichi-shima, Japan",29.7665,142.1425,10.0,4.5
2018-05-10 10:57:13,"67km ENE of Namie, Japan",37.8161,141.6406,37.22,4.8
2018-05-06 20:00:48,"7km WSW of Morioka-shi, Japan",39.6737,141.0775,96.72,5.1
2018-05-06 06:03:59,"185km SSE of Hachijo-jima, Japan",31.4438,140.1932,10.0,5.4
2018-05-06 02:05:21,"71km W of Naze, Japan",28.4902,128.7629,55.3,4.6
2018-05-05 22:15:48,"15km S of Odate, Japan",40.1271,140.5551,12.12,4.5
2018-05-05 06:43:34,"31km ENE of Iwaki, Japan",37.1582,141.2053,50.05,4.5
2018-05-05 03:59:27,"38km ESE of Nishinoomote, Japan",30.6642,131.3943,38.81,4.6
2018-05-03 17:07:09,"7km SW of Yachimata, Japan",35.6104,140.2558,60.76,4.5
2018-05-03 07:55:30,Kuril Islands,46.5296,152.3143,70.51,4.5
2018-04-28 04:27:14,"66km ESE of Miyazaki-shi, Japan",31.7679,132.1058,10.0,4.5
2018-04-25 23:17:09,Kuril Islands,47.5222,154.096,42.82,4.9
2018-04-24 08:53:21,"12km ENE of Nemuro, Japan",43.3482,145.7259,83.0,5.5
2018-04-22 20:49:34,"60km SSE of Shimoda, Japan",34.1319,139.1043,10.0,4.6
2018-04-21 17:01:55,"93km SW of Chichi-shima, Japan",26.4634,141.5756,72.44,5.0
2018-04-21 09:47:18,"34km SE of Hasaki, Japan",35.5014,141.0884,21.69,5.1
2018-04-20 19:47:58,"43km SE of Chichi-shima, Japan",26.8512,142.5713,36.54,4.8
2018-04-20 10:45:50,"46km SE of Kushiro, Japan",42.6356,144.7041,56.64,4.5
2018-04-19 13:16:50,"218km ESE of Yamada, Japan",38.9357,144.3892,10.0,4.5
2018-04-19 11:38:25,"76km NE of Miyako, Japan",40.1954,142.4739,38.67,4.9
2018-04-19 04:57:56,"65km ESE of Ofunato, Japan",38.7575,142.3558,35.0,4.6
2018-04-19 03:36:41,Kuril Islands,47.4148,153.7302,71.07,4.6
2018-04-18 11:46:13,"146km E of Miyako, Japan",39.7368,143.6576,10.0,4.7
2018-04-16 18:09:01,"72km WSW of Hachijo-jima, Japan",32.7926,139.106,194.55,4.9
2018-04-14 06:13:28,"8km ESE of Nishio, Japan",34.8484,137.1366,10.0,4.5
2018-04-13 20:57:33,"161km ENE of Iwo Jima, Japan",25.5686,142.6862,51.13,4.5
2018-04-13 19:00:00,"28km ESE of Nemuro, Japan",43.1867,145.8728,47.65,5.2
2018-04-13 03:45:52,"114km E of Miyako, Japan",39.8205,143.2679,28.95,4.7
2018-04-12 13:37:39,"56km E of Ishinomaki, Japan",38.3751,141.949,59.44,4.9
2018-04-12 11:37:00,"104km E of Yamada, Japan",39.4384,143.1615,31.69,4.8
2018-04-12 07:56:53,"110km NW of Iwanai, Japan",43.6748,139.5377,216.57,5.3
2018-04-11 18:31:06,"35km ESE of Ishinomaki, Japan",38.2921,141.6775,52.06,4.6
2018-04-10 09:53:26,"237km E of Hachijo-jima, Japan",32.7803,142.3186,10.0,4.5
2018-04-09 20:09:22,"39km SSE of Kushima, Japan",31.115,131.3314,48.89,4.5
2018-04-08 20:05:43,"13km SSE of Oda, Japan",35.0732,132.5707,10.0,4.5
2018-04-08 17:10:56,"8km S of Oda, Japan",35.1024,132.4956,10.0,4.6
2018-04-08 16:56:46,"5km S of Oda, Japan",35.1347,132.5019,8.6,4.7
2018-04-08 16:32:31,"9km NNE of Oda, Japan",35.2588,132.5528,10.34,5.7
2018-04-06 17:11:38,"Izu Islands, Japan region",29.9638,143.1684,9.27,4.9
2018-04-04 07:37:03,"69km E of Namie, Japan",37.3857,141.7787,36.05,4.5
2018-04-03 15:37:36,"134km NW of Nago, Japan",27.4167,126.9905,10.0,4.5
2018-04-03 09:09:28,"151km NW of Nago, Japan",27.5464,126.8807,10.0,4.5
2018-04-02 19:58:56,"88km SSE of Nishinoomote, Japan",29.9493,131.1891,22.78,4.6
2018-04-02 19:10:21,"80km SSE of Nishinoomote, Japan",30.0222,131.1771,40.63,4.8
2018-04-02 18:19:43,"81km S of Nishinoomote, Japan",30.0126,131.1529,37.24,4.5
2018-04-02 04:40:44,"192km SE of Hachijo-jima, Japan",31.6612,140.975,47.71,4.6
2018-03-31 07:46:36,"218km N of Chichi-shima, Japan",29.0279,142.5582,10.0,4.5
2018-03-29 23:17:33,"18km E of Funaishikawa, Japan",36.4375,140.7736,40.16,5.0
2018-03-27 06:39:12,"219km ESE of Iwo Jima, Japan",23.6807,143.1239,46.25,5.2
2018-03-25 15:36:24,"100km SE of Hachijo-jima, Japan",32.5225,140.6485,54.14,5.0
2018-03-25 14:37:23,"99km ESE of Hachijo-jima, Japan",32.5916,140.6901,50.0,5.7
2018-03-23 20:28:38,"105km S of Hirara, Japan",23.8435,125.3041,22.6,4.9
2018-03-23 19:02:46,"89km W of Iwanai, Japan",43.0836,139.4182,210.77,4.9
2018-03-23 12:16:32,"Izu Islands, Japan region",30.0307,142.4863,10.0,4.9
2018-03-22 21:32:20,"41km SE of Ofunato, Japan",38.8556,142.1143,39.74,4.8
2018-03-21 23:15:06,"31km SSE of Shiraoi, Japan",42.2748,141.4544,105.36,4.5
2018-03-19 02:45:10,"54km SSE of Hasaki, Japan",35.2872,141.092,30.54,4.9
2018-03-14 20:40:55,"52km ESE of Ishinomaki, Japan",38.2829,141.8747,40.81,4.5
2018-03-13 06:46:31,"6km SSE of Hasaki, Japan",35.6791,140.8646,40.56,4.9
2018-03-12 10:21:26,"73km NNE of Nago, Japan",27.1435,128.3834,53.86,4.9
2018-03-12 06:40:05,"119km E of Mutsu, Japan",41.2079,142.6431,39.07,4.9
2018-03-11 06:55:11,"64km ENE of Naze, Japan",28.6786,130.0455,22.44,4.7
2018-03-09 09:15:51,"18km SSE of Mutsu, Japan",41.1296,141.2932,94.28,4.8
2018-03-08 06:44:50,"Izu Islands, Japan region",30.0743,141.4927,10.0,4.7
2018-03-08 05:58:38,"249km N of Chichi-shima, Japan",29.3372,142.2269,10.0,5.2
2018-03-07 04:40:12,East of the Kuril Islands,45.7657,152.3817,32.0,5.8
2018-03-06 12:19:06,"18km WNW of Nago, Japan",26.658,127.805,50.39,4.6
2018-03-05 22:37:30,"298km N of Chichi-shima, Japan",29.7715,141.9978,10.0,4.7
2018-03-05 22:19:44,"297km N of Chichi-shima, Japan",29.7601,142.3878,21.78,4.6
2018-03-05 11:00:04,"Izu Islands, Japan region",29.8056,142.1344,10.0,4.9
2018-03-04 20:47:43,"297km N of Chichi-shima, Japan",29.7665,142.1296,30.44,4.6
2018-03-02 22:36:07,"101km ENE of Hachijo-jima, Japan",33.4383,140.8098,92.35,4.5
2018-03-02 10:11:09,"131km NE of Naze, Japan",29.1793,130.466,10.0,4.5
2018-03-01 06:00:52,Kuril Islands,48.2362,154.2331,70.46,4.6
2018-02-28 09:44:58,"261km ESE of Kamaishi, Japan",38.2102,144.5675,10.0,4.6
2018-02-27 22:57:32,"62km ENE of Namie, Japan",37.6542,141.669,47.95,4.6
2018-02-25 16:28:39,"65km ENE of Namie, Japan",37.5968,141.7329,30.57,5.6
2018-02-24 08:35:42,"144km ESE of Ohara, Japan",34.5766,141.7403,8.0,5.0
2018-02-24 02:43:52,"30km ESE of Namie, Japan",37.3421,141.3009,35.63,4.6
2018-02-20 08:20:53,"203km NNE of Chichi-shima, Japan",28.872,142.6645,20.76,4.5
2018-02-18 18:31:36,"27km SE of Saiki, Japan",32.802,132.1368,42.04,5.0
2018-02-18 10:01:41,"20km NNE of Kuroiso, Japan",37.1425,140.1271,106.04,4.5
2018-02-16 16:46:36,"32km ESE of Hachijo-jima, Japan",33.0003,140.1304,137.3,4.5
2018-02-13 13:25:08,"265km SW of Hachijo-jima, Japan",31.092,138.2442,10.0,4.5
2018-02-12 23:01:17,"141km WSW of Naze, Japan",28.0614,128.0841,39.55,4.5
2018-02-12 20:05:15,"243km ESE of Kamaishi, Japan",38.7344,144.6161,10.0,4.5
2018-02-11 14:49:31,"53km S of Nemuro, Japan",42.8508,145.6963,45.7,4.5
2018-02-11 07:31:02,"101km SE of Hachijo-jima, Japan",32.3277,140.4019,10.0,4.8
2018-02-10 16:00:08,East of the Kuril Islands,46.6756,155.2455,23.06,4.6
2018-02-08 14:34:21,"5km SSW of Ogawa, Japan",36.0018,139.2474,73.22,4.5
2018-02-08 01:33:52,"123km SE of Nemuro, Japan",42.6717,146.8038,65.04,4.5
2018-02-07 17:33:26,"166km S of Kushiro, Japan",41.4786,144.1878,10.0,4.6
2018-02-06 03:06:14,"145km E of Nago, Japan",26.8275,129.4155,26.91,4.8
2018-02-06 02:34:17,"69km ESE of Haebaru, Japan",26.0563,128.4904,12.7,4.6
2018-02-05 20:56:23,"200km W of Chichi-shima, Japan",26.9834,140.1995,477.84,5.4
2018-02-01 15:37:53,"95km ESE of Namie, Japan",37.1964,142.0206,23.81,4.5
2018-01-31 01:15:24,"42km E of Oarai, Japan",36.3073,141.0725,47.25,4.8
2018-01-30 20:11:48,"38km SSE of Shizunai, Japan",42.0079,142.5396,60.2,4.7
2018-01-29 03:59:59,"93km NE of Hachinohe, Japan",41.022,142.3731,50.32,4.8
2018-01-27 19:43:30,"69km NNE of Miyako, Japan",40.1907,142.319,51.7,4.8
2018-01-24 10:51:19,"101km ENE of Misawa, Japan",41.1034,142.4323,31.0,6.3
2018-01-24 05:50:14,"146km SSE of Iwo Jima, Japan",23.6562,142.0818,87.09,4.5
2018-01-24 03:14:42,"158km WSW of Chichi-shima, Japan",26.4351,140.7927,487.91,4.7
2018-01-23 17:32:05,"31km ENE of Oarai, Japan",36.4138,140.9276,23.91,4.5
2018-01-18 01:51:01,"57km NW of Chichi-shima, Japan",27.4612,141.8255,50.71,5.0
2018-01-15 20:41:39,"103km E of Nishinoomote, Japan",30.5516,132.0594,19.68,4.5
2018-01-14 09:07:32,"87km SE of Shizunai, Japan",41.8465,143.2019,46.22,4.9
2018-01-14 02:45:21,"208km SSE of Naze, Japan",26.6489,130.3505,10.0,4.5
2018-01-13 04:13:10,"90km E of Nishinoomote, Japan",30.7198,131.9416,10.0,4.6
2018-01-12 12:56:30,"108km NE of Chichi-shima, Japan",27.7807,142.9868,10.0,4.6
2018-01-12 09:51:05,"85km E of Nishinoomote, Japan",30.6844,131.8873,10.0,4.9
2018-01-12 09:19:23,"99km NE of Chichi-shima, Japan",27.7481,142.8973,10.0,4.5
2018-01-11 00:43:40,"190km SE of Hirara, Japan",23.7157,126.7353,10.0,5.1
2018-01-10 11:03:28,"22km N of Shizunai, Japan",42.5328,142.3851,115.19,4.7
2018-01-10 06:23:27,"98km E of Nishinoomote, Japan",30.7376,132.0337,32.1,4.9
2018-01-09 22:30:19,"55km SE of Hasaki, Japan",35.3367,141.199,18.93,5.4
2018-01-09 22:20:51,"48km SE of Hasaki, Japan",35.4154,141.195,34.54,5.0
2018-01-09 17:51:51,"Izu Islands, Japan region",29.5782,140.0974,31.46,4.5
2018-01-09 17:50:34,"Izu Islands, Japan region",29.5822,140.4155,47.1,4.7
2018-01-08 20:52:08,"27km S of Yanai, Japan",33.7236,132.1526,58.94,4.6
2018-01-06 19:52:30,East of the Kuril Islands,46.547,154.2383,10.0,4.6
2018-01-06 13:45:29,"93km ENE of Hachinohe, Japan",40.7851,142.5355,50.07,4.6
2018-01-06 10:36:01,"207km N of Chichi-shima, Japan",28.9538,142.3725,10.0,4.7
2018-01-05 20:47:59,"21km SE of Ito, Japan",34.8211,139.2303,14.67,4.7
2018-01-05 19:37:58,"21km SE of Ito, Japan",34.846,139.2678,12.24,4.5
2018-01-05 15:54:14,"9km NW of Ichihara, Japan",35.582,140.0131,73.41,4.8
2018-01-05 03:53:31,"Izu Islands, Japan region",29.6055,140.5766,10.0,4.6
2018-01-04 14:21:07,"Izu Islands, Japan region",29.6604,140.2602,10.0,4.6
2018-01-04 14:19:10,"Izu Islands, Japan region",29.5673,140.5203,17.29,4.6
2018-01-03 21:32:49,"Izu Islands, Japan region",29.6113,140.5166,10.0,5.1
2018-01-03 21:30:21,"Izu Islands, Japan region",29.6374,140.5205,9.46,5.5
2018-01-03 12:24:20,"Izu Islands, Japan region",29.5489,140.3036,10.0,4.6
2018-01-03 12:23:34,"Izu Islands, Japan region",29.6058,140.4409,10.0,4.7
2018-01-02 23:17:27,"Izu Islands, Japan region",29.5079,140.5556,10.0,4.5
2018-01-02 10:48:39,"7km NW of Ichihara, Japan",35.5756,140.0338,42.22,4.5
2017-12-31 19:42:41,"18km NE of Hasaki, Japan",35.8275,140.9963,46.84,4.6
2017-12-31 12:24:13,"79km SSW of Hirara, Japan",24.1189,125.0351,59.37,4.6
2017-12-31 03:48:57,"146km N of Naze, Japan",29.6759,129.3045,162.8,5.0
2017-12-30 14:34:41,"34km WSW of Nemuro, Japan",43.1775,145.1986,104.07,4.5
2017-12-28 21:14:52,"139km ESE of Shizunai, Japan",41.652,143.7744,30.13,4.9
2017-12-27 13:05:30,"9km SW of Ichihara, Japan",35.4602,140.0077,69.34,4.8
2017-12-27 04:11:27,Kuril Islands,46.4547,153.1069,33.95,4.8
2017-12-26 15:50:10,"100km ESE of Katsuura, Japan",34.714,141.2781,25.23,4.6
2017-12-25 22:23:39,"98km E of Namie, Japan",37.3791,142.1104,35.55,4.5
2017-12-24 20:06:25,"244km N of Chichi-shima, Japan",29.2839,142.3218,36.15,4.5
2017-12-23 06:06:08,"249km N of Chichi-shima, Japan",29.3025,142.6473,10.0,4.9
2017-12-22 23:10:56,"250km N of Chichi-shima, Japan",29.3187,142.5704,10.55,5.0
2017-12-22 00:35:36,"4km ENE of Ishige, Japan",36.1355,140.0164,80.31,4.7
2017-12-21 21:44:28,"238km N of Chichi-shima, Japan",29.2066,142.5818,10.0,4.6
2017-12-21 21:05:15,"33km SSW of Hirara, Japan",24.5159,125.1769,35.0,4.5
2017-12-21 03:40:55,"96km E of Nishinoomote, Japan",30.6761,132.0082,21.27,5.1
2017-12-21 03:00:18,"248km N of Chichi-shima, Japan",29.2899,142.6475,10.0,5.8
2017-12-21 01:56:53,"246km N of Chichi-shima, Japan",29.293,142.5379,7.8,5.2
2017-12-21 00:42:35,"242km N of Chichi-shima, Japan",29.2551,142.5408,10.0,4.9
2017-12-21 00:40:12,"239km N of Chichi-shima, Japan",29.2293,142.506,10.0,5.0
2017-12-20 20:26:55,"103km E of Nishinoomote, Japan",30.6968,132.0784,10.0,4.6
2017-12-20 18:33:15,"82km E of Nishinoomote, Japan",30.6596,131.8559,10.0,4.5
2017-12-20 15:39:53,"85km E of Nishinoomote, Japan",30.6668,131.8929,10.0,5.0
2017-12-20 14:47:15,"94km E of Nishinoomote, Japan",30.6249,131.9807,10.0,4.6
2017-12-20 14:45:00,"89km E of Nishinoomote, Japan",30.7454,131.9295,14.77,5.0
2017-12-20 13:44:23,"78km E of Nishinoomote, Japan",30.7785,131.8154,10.0,4.9
2017-12-20 13:40:54,"104km E of Nishinoomote, Japan",30.6154,132.0779,10.0,5.5
2017-12-19 19:49:25,"56km NE of Misawa, Japan",40.9677,141.9191,60.83,4.6
2017-12-19 17:52:36,"142km ENE of Hachijo-jima, Japan",33.468,141.2615,34.32,4.9
2017-12-19 09:11:58,"173km S of Itoman, Japan",24.5686,127.512,10.0,4.8
2017-12-19 04:02:37,"87km E of Nishinoomote, Japan",30.5819,131.8997,10.0,4.8
2017-12-19 02:33:52,"95km E of Nishinoomote, Japan",30.6665,131.9971,10.0,4.8
2017-12-19 01:40:49,"102km E of Nishinoomote, Japan",30.7266,132.0691,10.0,4.7
2017-12-18 23:28:29,"100km E of Nishinoomote, Japan",30.7011,132.044,15.36,5.2
2017-12-18 23:23:53,"92km SE of Kushima, Japan",30.9704,132.0208,10.0,4.9
2017-12-18 21:54:33,"47km SE of Ishinomaki, Japan",38.167,141.7368,49.75,4.8
2017-12-17 21:09:55,"39km SE of Ofunato, Japan",38.8438,142.0708,48.64,4.5
2017-12-16 17:28:30,"Bonin Islands, Japan region",28.0226,139.1981,508.19,4.7
2017-12-15 17:58:41,"7km NNW of Miyako, Japan",39.6987,141.9361,30.11,5.2
2017-12-15 08:09:33,"61km SSW of Nishinoomote, Japan",30.2291,130.7391,36.25,4.8
2017-12-15 02:42:26,"15km SSE of Kimitsu, Japan",35.1943,139.9556,94.83,4.6
2017-12-12 03:47:28,"26km WNW of Miyako, Japan",39.7472,141.6758,71.56,4.5
2017-12-11 16:52:26,"35km ENE of Iwaki, Japan",37.1279,141.2672,38.0,4.6
2017-12-11 03:01:01,"256km SE of Hachijo-jima, Japan",31.5484,141.8447,10.0,4.9
2017-12-08 19:19:28,"243km N of Chichi-shima, Japan",29.2695,142.4754,24.86,4.5
2017-12-07 23:16:39,Kuril Islands,47.3379,153.1415,68.52,5.0
2017-12-06 07:40:14,"44km ESE of Kamaishi, Japan",39.1645,142.3871,45.31,4.7
2017-12-05 15:22:11,"20km NW of Kitaibaraki, Japan",36.9265,140.6029,12.18,4.8
2017-12-05 15:13:49,"7km NE of Hotaka, Japan",36.3969,137.9329,2.87,5.1
2017-12-05 14:15:19,"85km ENE of Namie, Japan",37.6915,141.9318,35.0,4.5
2017-12-04 07:54:17,"13km ENE of Takanabe, Japan",32.1981,131.6259,62.53,4.5
2017-12-04 07:42:02,"68km SE of Kamaishi, Japan",38.896,142.5101,43.7,4.6
2017-12-02 16:17:37,"43km ENE of Kashima-shi, Japan",36.1038,141.0999,46.1,4.5
2017-12-01 20:48:01,"29km SSE of Shizunai, Japan",42.0784,142.4531,60.97,4.8
2017-12-01 15:12:30,"2km SSE of Sakai, Japan",36.0846,139.8121,55.69,4.6
2017-11-30 09:18:23,Sea of Japan,38.312,133.7328,435.49,4.9
2017-11-29 08:55:45,Kuril Islands,46.5489,153.068,37.59,4.6
2017-11-28 15:10:48,"197km S of Hachijo-jima, Japan",31.3275,140.1596,10.0,4.6
2017-11-28 02:08:22,"154km SE of Hachijo-jima, Japan",32.2491,141.1206,31.82,4.7
2017-11-27 08:18:05,"209km N of Chichi-shima, Japan",28.9598,142.5103,10.0,4.5
2017-11-27 01:40:54,Kuril Islands,46.9594,152.7331,67.07,4.7
2017-11-23 18:02:35,"161km SSE of Naze, Japan",27.1381,130.3582,11.0,5.5
2017-11-23 09:05:31,Kuril Islands,46.8048,152.8241,51.52,4.7
2017-11-23 00:35:19,"232km SE of Hachijo-jima, Japan",31.7381,141.7003,16.53,4.5
2017-11-20 23:19:52,Kuril Islands,47.3758,153.6121,49.47,4.9
2017-11-20 13:17:59,"37km SSW of Shizunai, Japan",42.0075,142.2602,58.34,4.9
2017-11-20 00:53:29,"130km ENE of Hachijo-jima, Japan",33.493,141.1151,35.0,4.7
2017-11-19 16:38:29,"151km S of Hachijo-jima, Japan",31.7208,139.9019,10.0,4.9
2017-11-19 03:28:44,"131km SE of Hachijo-jima, Japan",32.2769,140.8297,39.94,4.7
2017-11-18 21:58:49,"157km S of Hachijo-jima, Japan",31.672,139.5875,12.45,4.5
2017-11-18 09:00:34,"153km S of Hachijo-jima, Japan",31.7068,139.599,17.13,4.8
2017-11-17 01:02:47,"46km SE of Namie, Japan",37.2273,141.4163,40.12,5.0
2017-11-16 09:43:33,"118km SE of Hachijo-jima, Japan",32.2203,140.5499,59.0,5.8
2017-11-16 05:52:12,"89km NNE of Iwo Jima, Japan",25.5659,141.5442,22.43,4.6
2017-11-15 08:48:19,"72km N of Iwo Jima, Japan",25.4369,141.3832,10.42,5.1
2017-11-12 22:24:06,"Off the east coast of Honshu, Japan",37.9353,144.9308,10.2,5.9
2017-11-12 04:56:27,"221km N of Hirara, Japan",26.79,125.5349,192.09,4.5
2017-11-10 16:38:18,"57km E of Ishinomaki, Japan",38.3544,141.9495,45.89,4.9
2017-11-09 18:45:45,"175km ESE of Hachijo-jima, Japan",32.4554,141.5139,14.98,5.4
2017-11-09 15:37:58,"8km WNW of Naka, Japan",36.0794,140.0743,43.56,4.5
2017-11-09 07:42:11,"165km ESE of Hachijo-jima, Japan",32.5208,141.438,12.0,6.0
2017-11-09 02:46:41,"164km ESE of Hachijo-jima, Japan",32.5107,141.4166,38.28,4.7
2017-11-08 18:24:43,"159km SE of Katsuura, Japan",34.2187,141.6414,17.67,4.6
2017-11-06 17:45:06,"115km E of Namie, Japan",37.2768,142.2803,33.28,4.5
2017-11-06 04:40:27,"182km ESE of Hachijo-jima, Japan",32.5335,141.6387,26.11,4.5
2017-11-04 23:27:37,Kuril Islands,47.3763,153.2175,69.18,4.8
2017-11-04 21:05:43,"27km ESE of Aomori-shi, Japan",40.7054,141.0229,105.63,4.7
2017-11-04 12:51:02,"89km NW of Chichi-shima, Japan",27.5853,141.5071,37.89,4.7
2017-11-04 04:45:36,"228km SE of Hachijo-jima, Japan",31.4446,141.2768,44.04,4.8
2017-11-03 12:38:09,"18km NW of Kitaibaraki, Japan",36.8831,140.5858,36.06,4.8
2017-11-03 03:45:12,"61km SW of Kushiro, Japan",42.5995,143.828,54.76,4.9
2017-11-02 13:31:06,"9km NNE of Kitaibaraki, Japan",36.8593,140.7962,77.39,4.5
2017-11-02 00:26:20,"56km E of Namie, Japan",37.4425,141.6404,42.94,4.5
2017-10-30 23:00:54,"96km SE of Nemuro, Japan",42.8265,146.5446,45.77,4.7
2017-10-30 10:06:41,"213km ESE of Hachijo-jima, Japan",32.1625,141.8039,35.26,4.8
2017-10-29 12:35:59,"230km ESE of Kamaishi, Japan",38.6362,144.42,24.73,4.6
2017-10-28 14:49:53,"114km WSW of Kushikino, Japan",31.4361,129.1017,47.98,4.6
2017-10-26 17:16:59,"131km SSE of Itoman, Japan",24.9655,127.9506,10.0,4.7
2017-10-26 12:51:02,"81km ESE of Hachinohe, Japan",40.3052,142.4207,48.4,4.5
2017-10-26 09:41:29,"163km SE of Hasaki, Japan",34.6433,142.0443,31.71,4.6
2017-10-25 10:50:22,"183km ENE of Miyako, Japan",40.4635,143.813,10.0,4.6
2017-10-24 14:41:41,"65km S of Hachijo-jima, Japan",32.5009,139.8842,114.89,4.6
2017-10-24 14:37:40,"216km NW of Iwo Jima, Japan",26.133,139.7746,16.08,4.7
2017-10-24 03:27:46,"95km ENE of Hasaki, Japan",36.0406,141.8164,13.13,4.7
2017-10-24 01:23:37,"88km SE of Hasaki, Japan",35.1516,141.4972,25.55,4.6
2017-10-21 18:38:34,"63km W of Rumoi, Japan",44.0342,140.8629,10.0,4.6
2017-10-21 16:25:52,"78km E of Namie, Japan",37.3804,141.8757,35.48,4.9
2017-10-21 15:50:53,"146km ENE of Hasaki, Japan",36.0342,142.4162,10.0,4.7
2017-10-20 18:55:31,"216km ESE of Hachijo-jima, Japan",32.1735,141.841,25.18,4.5
2017-10-19 12:50:30,"14km ENE of Iwaki, Japan",37.1167,141.0283,51.49,4.6
2017-10-19 09:02:02,"169km E of Naze, Japan",28.3183,131.2108,14.0,5.9
2017-10-18 16:50:04,"50km ESE of Ichinohe, Japan",40.1166,141.8815,32.81,4.6
2017-10-17 23:48:53,"40km SSE of Shizunai, Japan",41.9905,142.5284,62.3,4.9
2017-10-17 22:40:44,"3km SW of Iwai, Japan",36.032,139.8702,58.71,4.5
2017-10-16 12:47:23,"289km SE of Hachijo-jima, Japan",31.1763,141.8945,10.0,4.9
2017-10-15 13:35:45,"187km ESE of Nago, Japan",26.1716,129.8006,10.0,4.9
2017-10-15 10:43:09,"7km SE of Hitachi, Japan",36.5554,140.7139,66.58,4.5
2017-10-14 23:34:09,"37km S of Makurazaki, Japan",30.9307,130.3087,148.09,5.0
2017-10-14 12:59:12,"145km ESE of Nishinoomote, Japan",30.37,132.4588,32.68,4.7
2017-10-13 04:47:16,"51km ESE of Owase, Japan",33.9362,136.73,358.04,4.5
2017-10-12 06:12:38,"111km ESE of Iwaki, Japan",36.7443,142.0711,15.55,5.0
2017-10-11 22:10:50,"257km E of Namie, Japan",37.2875,143.8973,10.0,4.5
2017-10-10 14:10:31,"87km N of Chichi-shima, Japan",27.8679,142.1716,38.21,4.5
2017-10-09 14:47:19,"33km ESE of Ishinomaki, Japan",38.3005,141.6589,48.96,4.8
2017-10-08 19:19:43,"230km N of Chichi-shima, Japan",29.15,142.5061,33.79,4.6
2017-10-08 14:54:25,"5km NNW of Inashiki, Japan",35.9965,140.2939,70.78,4.6
2017-10-08 01:38:17,"27km E of Muroran, Japan",42.2922,141.3201,117.75,4.5
2017-10-07 18:44:01,"114km N of Iwo Jima, Japan",25.804,141.1844,38.78,4.7
2017-10-06 17:08:00,"257km E of Namie, Japan",37.3358,143.9048,10.0,4.6
2017-10-06 14:56:41,"17km ENE of Iwaki, Japan",37.0959,141.0771,44.0,5.6
2017-10-06 13:23:43,"258km ESE of Ishinomaki, Japan",37.501,144.0061,10.0,4.7
2017-10-06 07:59:32,"259km ESE of Ishinomaki, Japan",37.5033,144.0201,9.0,6.2
2017-10-05 08:49:38,"88km NNW of Iwo Jima, Japan",25.5096,140.9648,146.53,4.5
2017-10-01 19:20:28,"34km S of Nishinoomote, Japan",30.4295,131.0605,52.16,4.6
2017-10-01 14:20:28,"64km NNE of Miyako, Japan",40.1512,142.3091,57.69,4.5
2017-10-01 01:25:07,"18km NW of Kitaibaraki, Japan",36.9153,140.6213,10.0,4.9
2017-09-30 21:07:31,"228km WNW of Chichi-shima, Japan",27.6653,139.9982,487.24,4.7
2017-09-28 11:51:25,"219km NNW of Chichi-shima, Japan",28.7275,140.9704,10.0,4.7
2017-09-28 11:29:45,"251km NW of Chichi-shima, Japan",28.7941,140.5324,10.0,5.5
2017-09-28 11:29:16,"214km NNW of Chichi-shima, Japan",28.7709,141.1433,10.0,4.7
2017-09-28 09:12:36,"233km NW of Chichi-shima, Japan",28.6068,140.5752,10.0,4.5
2017-09-28 09:09:26,"213km NW of Chichi-shima, Japan",28.5066,140.7502,10.0,4.5
2017-09-28 07:11:29,"43km E of Namie, Japan",37.4088,141.4881,51.99,4.8
2017-09-28 01:40:01,"219km NW of Chichi-shima, Japan",28.548,140.7116,10.0,4.6
2017-09-27 23:56:13,"246km NW of Chichi-shima, Japan",28.6556,140.4448,20.3,4.6
2017-09-27 21:47:37,"254km NW of Chichi-shima, Japan",28.8118,140.5184,10.54,4.7
2017-09-27 21:33:12,"249km NW of Chichi-shima, Japan",28.7022,140.4579,10.0,4.6
2017-09-27 21:10:33,"251km NW of Chichi-shima, Japan",28.7709,140.502,11.83,4.9
2017-09-26 20:22:11,"73km ESE of Hachinohe, Japan",40.335,142.3424,37.0,5.8
2017-09-26 15:11:02,Kuril Islands,47.3569,153.6572,32.74,4.5
2017-09-26 03:54:30,"134km WNW of Naze, Japan",28.9712,128.2899,204.53,4.5
